Color Values
-15198180
-15198177
-15257783
-14544117
-14544116
-13949412
-14543860
-12038326
-15919849
-13949411
-14544115
-11384006
-15265782
-13949402
-15265781
-15265780
-13295087
-15325388
-15265779
-13295085
-13949396
-15325129
-12700379
-15325384
-15325381
-13295079
-12046315
-15987446
-15987445
-12700371
-15987444
-12105664
-15987443
-14016750
-14016749
-15987442
-15987441
-15987440
-14016746
-12046307
-15392732
-10670314
-13422036
-13422291
-13422034
-12105653
-14738671
-12105651
-14738668
-13422032
-14738669
-13422287
-13422030
-14738665
-13422028
-13422027
-14738664
-12238800
-13362673
-13422025
-13422024
-14143954
-15525870
-13489640
-15460331
-15525866
-15460330
-15460329
-15525865
-12113647
-15525864
-15460328
-13555169
-12113644
-10856872
-15460327
-12238787
-15460326
-15525862
-15460325
-15525861
-15460324
-12113640
-15525858
-12113639
-16382454
-12238781
-10990018
-14806261
-14871797
-14806260
-14806004
-14871796
-14871540
-14806259
-14871539
-14871795
-16514047
-14806258
-14871538
-14806002
-12835565
-16514046
-16514045
-12835563
-14806000
-9540500
-16514044
-16514043
-14277085
-16514042
-16514041
-14277084
-14277083
-12960446
-15593462
-14277082
-13622768
-15593461
-14277080
-14277081
-15593460
-14277079
-15593459
-14277078
-15593458
-13622765
-14277076
-15593456
-14277075
-15593455
-15593450
-10276074
-13622749
-14344423
-10207466
-11711659
-13749969
-13749712
-15066347
-13749965
-15066346
-15066345
-15066344
-15066343
-15066342
-16251124
-15066341
-15066339
-15066336
-11184554
-14412020
-12441325
-15788007
-15788006
-12500930
-15199991
-12500928
-15788003
-12500927
-14412011
-12500926
-11252164
-12500925
-13817305
-15133940
-15133684
-13817303
-15133939
-12500921
-11192552
-12500920
-15133938
-15133682
-13817301
-15133681
-15133937
-11252157
-15133680
-15193288
-15133936
-15133933
-13817296
-14539228
-14539227
-13817294
-15193283
-15855606
-15855605
-15133928
-15855604
-15855603
-15855602
-15855601
-13884907
-15855600
-11973820
-15855599
-15855598
-10538218
-11973814
-15260888
-16513790
-13290192
-16513789
-11973811
-16513788
-15260884
-16513787
-16513786
-16513785
-15260881
-13290186
-16513784
-13230578
-14606566
-13230576
-13290184
-13290182
-12041420
-14606561
-16054004
-14606560
-13230571
-11319483
-11981805
-14606554
-15328486
-13952496
-13952495
-15328484
-15328482
-13952493
-10724770
-10725024
-12041405
-15328478
-12041403
-12041402
-9881068
-14674162
-14674161
-12763075
-14674160
-9881064
-15387823
-14079451
-14079450
-15396085
-15395829
-12763068
-14079448
-11514305
-15396084
-9804182
-15395827
-15396083
-14079446
-15395826
-15396082
-14079445
-15396081
-15395825
-14079443
-10792368
-15396080
-15395824
-15395823
-15396079
-15395822
-15396077
-15395820
-15396076
-15395821
-15395819
-15396074
-14020084
-15395817
-12241897
-15396071
-14147051
-15199736
-12896205
-11579824
-11579823
-12301497
-11514285
-12830664
-14212580
-12896198
-11579816
-14147041
-11522287
-10859961
-12896191
-11579810
-13558514
-11522285
-14212570
-13558256
-13492718
-13492974
-13558252
-10338796
-11522278
-14934239
-12963802
-14934238
-14934236
-14280177
-14280176
-14280175
-12309481
-15656163
-15656161
-16513532
-13685467
-12369085
-16513531
-16513530
-16513529
-11052702
-15656157
-15001843
-10143211
-12369080
-15001842
-10398384
-15001840
-13685458
-15001839
-12369076
-13685457
-15001837
-10398380
-13685455
-13685453
-11655151
-13685452
-15001832
-13685451
-12436432
-12436688
-15723762
-15723761
-15723760
-15723759
-15723503
-15061435
-15723758
-15723502
-12436682
-15723501
-15723757
-15723500
-15723756
-14347766
-15723499
-15723755
-12377072
-15723498
-15723754
-12377071
-11120042
-15723753
-15723497
-15723752
-15723496
-12436676
-15723751
-11841971
-12436419
-13158349
-11128045
-13158346
-13158344
-14474725
-13098736
-11128042
-13098732
-13158340
-16185851
-14474720
-13158339
-14474718
-16185848
-14474717
-14474716
-15791094
-15791093
-13820396
-13225947
-13820651
-13225945
-13225944
-15196381
-15196380
-14542321
-11909302
-11909301
-14542318
-14542317
-13947609
-13225932
-15255977
-12631224
-10660530
-13293288
-13947601
-15263982
-15263980
-15263981
-15263979
-15263978
-15263977
-15263976
-13947595
-13887986
-15263975
-15263974
-15263973
-12698826
-14609909
-14015203
-14015202
-12698820
-12698562
-12698817
-14736871
-15331573
-15391181
-15331572
-11390185
-12044498
-14736865
-11449786
-15331564
-12112109
-14082545
-16053238
-14082800
-16053237
-16053236
-16053235
-14082797
-16053234
-10855074
-14082540
-14082539
-15524062
-15458526
-12171450
-16053230
-12236987
-12171448
-13553621
-12236983
-15524057
-13553618
-13488082
-16185597
-14869999
-14804463
-13553616
-13488080
-12236979
-14804461
-14804460
-16185594
-13488079
-13553615
-16119803
-14869995
-15458516
-14804458
-13488077
-14869994
-16119801
-13553612
-14869992
-16119800
-9484014
-13553605
-15591661
-15591659
-9484009
-15591658
-12245231
-13620961
-12245228
-15591655
-12179691
-15591654
-15591653
-13620959
-13620958
-13026249
-14996943
-14937589
-14937588
-12966895
-13026247
-14996940
-14937586
-13026498
-12966890
-13026241
-14342878
-14342877
-13026496
-14996934
-13026495
-12966887
-14342876
-14342875
-11055799
-15659254
-14342874
-15659253
-14342872
-14342873
-15659252
-13026489
-13688558
-15659251
-14342870
-14342869
-15659250
-15659249
-14342867
-15724536
-16184052
-12439786
-15064537
-15064535
-11777460
-14410476
-14410475
-15064531
-13093836
-12499129
-13093834
-15132139
-9738391
-14410206
-15132138
-15132137
-15132136
-11785454
-9738388
-15132135
-15132134
-15132133
-15132132
-13815749
-12566730
-12507121
-15191479
-14477813
-10536682
-13161432
-15191477
-14477811
-12507116
-11250344
-13883103
-12507370
-12566722
-16185338
-11258349
-16185337
-16119546
-13883098
-12566716
-16119545
-16185336
-15259085
-15199732
-16119544
-16185335
-13883095
-13883094
-12566713
-15199731
-16119543
-13229037
-13229035
-12634326
-14605019
-11317944
-15921398
-13950705
-15921397
-15921396
-15921395
-11317939
-15921394
-15259070
-15921393
-13950698
-15921391
-12039607
-15326680
-12039605
-15326679
-12039604
-14672620
-15326677
-13355982
-12761278
-11325932
-13355978
-13355977
-13355976
-14672613
-14672611
-14672355
-13296622
-14672354
-14672609
-14672353
-13355971
-14672352
-12047594
-15394274
-15394273
-10798829
-15394272
-10798827
-15394270
-14739955
-13423573
-12769516
-12828868
-12769259
-12769258
-14739952
-12769514
-14739951
-12828865
-14145246
-15453871
-12769512
-14145244
-14210779
-14865091
-14145242
-11520491
-15461877
-15527413
-14210776
-10923701
-15527412
-15461876
-11393518
-14210775
-15527411
-15461875
-10858163
-14210773
-15527410
-13491180
-15461874
-11520487
-15461873
-15527409
-10858161
-15461872
-15527408
-15527407
-14145233
-15461870
-15527406
-13556712
-15461869
-14145232
-13556711
-15527404
-15527405
-14210766
-14210767
-9419754
-11645622
-11645620
-16185084
-16185083
-10866156
-16185082
-12961994
-14278374
-12902385
-10931947
-16185081
-10198421
-16185080
-16185079
-12961990
-12836844
-15000298
-13683660
-15000297
-15000296
-15000295
-11653610
-15000035
-15000291
-15594738
-15000033
-10404587
-15000286
-14872055
-12434883
-16711680
-16711679
-12434880
-15721954
-12434879
-16711677
-16711676
-13751257
-15067636
-10209005
-12434874
-13751255
-13751254
-15067635
-13096939
-15067633
-13097193
-13751250
-15067631
-13751249
-13097192
-15067630
-15067629
-13751247
-15067627
-15067626
-11721200
-13691635
-15789554
-13751240
-15789553
-15789552
-12502476
-15789551
-9747437
-15789550
-12502474
-15789549
-9747433
-15789546
-9620205
-11194098
-15194836
-13818844
-11193836
-13224138
-11194092
-15194831
-15135221
-11975373
-11193833
-13224135
-15194828
-14540516
-13224134
-13164525
-13224132
-13224131
-14540512
-14540510
-14540509
-14540508
-11915757
-14540507
-11915755
-13886447
-15262436
-13886446
-11915751
-15262177
-15857144
-13291737
-15262174
-15262430
-15262173
-12637422
-9814763
-15262172
-15262171
-14608113
-11975094
-14608112
-14608111
-11975091
-12697021
-11261422
-14013399
-14013398
-14013396
-15329777
-11388645
-15329775
-14013393
-15329774
-15329773
-15329772
-14013391
-9933966
-15329771
-15329770
-15329769
-15329768
-15329767
-13953777
-15329766
-15329764
-16711424
-16711423
-12764620
-15389370
-11447982
-16711422
-16711421
-14080997
-14675701
-12705008
-14675700
-14080994
-10734311
-12705004
-11447975
-12705003
-10009573
-11447972
-12705001
-14080990
-14802662
-15522510
-11455979
-15397365
-13426672
-15522509
-15397364
-13426670
-13426668
-10272749
-14802656
-11581112
-12243437
-12243436
-14148593
-16119030
-14214128
-12177898
-16119029
-16119028
-12177896
-14148588
-12243431
-14148589
-12177894
-14214123
-10076911
-12303037
-12302780
-13024712
-15589854
-15590110
-12302779
-10076908
-15590109
-12303033
-13619413
-12302776
-15590106
-12303030
-13619411
-15589848
-13619410
-12302772
-12303027
-14935788
-14935789
-13619406
-13619407
-13619404
-11648708
-11589099
-13687013
-11053994
-15657449
-11053993
-14281459
-12311022
-13687010
-15657448
-12311021
-15657447
-15657446
-12370370
-15657445
-15003382
-11061995
-15003381
-15062733
-15003380
-15003379
-13092292
-13092293
-14408672
-13032683
-14408671
-13092290
-13092289
-14408669
-14408668
-14408667
-11121591
-15725046
-14408666
-15725045
-13754352
-14408664
-15725044
-15725043
-15725042
-15725041
-13754347
-16711168
-13754346
-10407919
-16711167
-16249846
-16711166
-16249845
-16711165
-16711164
-14476272
-15130328
-15130329
-15130326
-9682918
-14476268
-13159631
-13159627
-14476264
-15197935
-15197932
-15197933
-13881551
-15197931
-15197930
-15197929
-13881547
-10132118
-15197928
-13821939
-13881546
-11851245
-15197927
-15197926
-13881544
-15197924
-15257532
-11910847
-13949154
-12573165
-12573164
-11316134
-11316135
-12573163
-13949151
-12632511
-15265526
-13948890
-9342872
-13949146
-15265525
-13949145
-13948889
-15265524
-13948886
-15265523
-15265522
-13294829
-15265521
-14670815
-15324872
-13294826
-11324133
-13294825
-13294824
-12700117
-13294822
-15856631
-15987190
-14016496
-15987189
-15987188
-11383732
-15987187
-15987186
-11383730
-15987185
-15987184
-15987183
-14016488
-9945067
-12105400
-14738414
-13421776
-14738411
-12105391
-13421772
-13421771
-14738407
-13421768
-14738405
-11391722
-13362415
-14738401
-16710912
-16710910
-15460073
-16710909
-12113389
-15525607
-15460071
-12113387
-10922150
-15460070
-15525606
-15460069
-15525604
-15460068
-13554909
-12113384
-15525603
-15525601
-16382198
-14805748
-10012652
-13554902
-14805747
-14871283
-14871282
-12960197
-14805746
-12835307
-10012649
-14871281
-12900842
-14276830
-12960192
-14276572
-14276827
-10989751
-15593206
-15593205
-14276569
-14276825
-14276823
-12960187
-15593204
-10989492
-10989748
-14276822
-15593203
-10989491
-13622509
-15593202
-13622507
-15593201
-14276819
-15593200
-15593199
-15593198
-15593195
-10275818
-15593194
-9485545
-11711414
-11711408
-13027787
-13027784
-13027783
-12968174
-11779020
-13027781
-11651788
-15066090
-11719406
-15066088
-16250870
-15066086
-16250869
-15066085
-16250868
-10470640
-16250867
-15066084
-11779008
-15066083
-10470634
-14411762
-10470631
-12500676
-12441067
-14411761
-9618409
-15787750
-11184293
-12500674
-13817055
-12441065
-12500672
-12500671
-12500668
-15133427
-13817046
-12500664
-15133426
-15133425
-13817044
-13817043
-15133424
-11846348
-15133422
-15193028
-15193029
-15193027
-13817037
-16710654
-15193025
-15855348
-15855347
-9606802
-13817033
-15855346
-15855345
-12568269
-15855344
-15855343
-11251630
-9813229
-15855342
-15855341
-11251627
-12635626
-12508655
-13884642
-9813223
-14606318
-12508651
-15260629
-14606315
-13230322
-15260624
-13289929
-14606310
-12041167
-14606308
-13289926
-14606307
-13289924
-14606305
-13289925
-14606304
-14606303
-14606302
-12635609
-13952244
-14606301
-11981550
-14606299
-11981547
-15922677
-13952240
-15328229
-15328226
-15328225
-12041149
-16382974
-15328223
-16382971
-14673906
-14673905
-12703210
-14673904
-13357521
-12703208
-14673900
-14079192
-11514050
-14079193
-15395571
-12762809
-15856119
-15395569
-15395568
-15395567
-15395566
-13425128
-14079184
-15395564
-15395565
-15395563
-14019573
-11513783
-15395562
-14079180
-14019572
-14019828
-15395561
-15395559
-14019570
-14019826
-15455167
-11579315
-11513778
-12830414
-11513776
-11514030
-14146790
-12830409
-14800846
-12895943
-12895942
-14212323
-12770798
-11579305
-14146785
-12895939
-14212320
-14866377
-12895937
-14212318
-11587567
-15588305
-14212315
-13492465
-11587563
-11522026
-15588301
-13492463
-15463154
-13492461
-13557996
-13492460
-12963547
-14933980
-11052200
-14279922
-12309229
-9421034
-14279921
-16579826
-14279919
-10134695
-14279918
-15655904
-10142957
-15655901
-13685205
-15001586
-13685204
-12368823
-15001585
-13685202
-15001583
-13685201
-15001582
-13685200
-15001580
-15001581
-13685199
-12368818
-15001579
-13030886
-15001578
-16250360
-15061180
-15723248
-15723247
-16250359
-15723246
-12436170
-11119789
-15723244
-15723245
-11714493
-16382718
-15723243
-10133145
-16382717
-15723242
-14347252
-14347508
-12376815
-16382716
-15723241
-14347251
-16382715
-15723240
-14347506
-14347250
-12376813
-13158097
-16382714
-15723239
-16382713
-14347505
-15723238
-10406117
-16382712
-11127792
-15128783
-13158087
-13098479
-15069171
-13158084
-11909067
-15855863
-15069170
-11255010
-13098477
-14474465
-13158083
-14474463
-14474461
-14474460
-15069163
-11849708
-14474459
-15790838
-13820145
-13820144
-15790837
-14474456
-11849706
-11187381
-15790836
-14474455
-14474454
-15790835
-11849704
-15790834
-15790833
-11849702
-10592672
-13820138
-16315638
-15196125
-11909049
-10592669
-15196124
-9748713
-12630979
-14542064
-15196121
-11909045
-13225424
-9803669
-13225676
-14542056
-11195372
-15989241
-13166064
-15918042
-13947347
-15263727
-15263726
-15263724
-15263725
-11976649
-15263723
-15263722
-15263721
-15263720
-15263719
-15263718
-11381936
-15263716
-11381935
-12044258
-12698314
-14014950
-14609653
-14609652
-14609396
-11381929
-14014947
-14609651
-14014946
-14014945
-14609650
-14609394
-12698308
-12698307
-12698306
-14014941
-12698303
-12698301
-15331317
-14014937
-15331316
-13360623
-15331315
-11389928
-13360621
-15390666
-16250104
-16250103
-15390919
-16382464
-16052982
-16382461
-16382460
-16052981
-16382459
-16052980
-14082287
-16382458
-12171200
-16052979
-16052978
-12765904
-16382457
-14082285
-16382456
-14082283
-16382455
-12171195
-10854814
-10735853
-12171192
-15523802
-13487827
-14804208
-15458263
-13553105
-13487569
-15855607
-14869742
-13553104
-13553360
-12171187
-14804205
-13553103
-13487566
-14869739
-13553102
-13553359
-14804203
-12236720
-13487565
-13553357
-14869738
-13487564
-14804201
-13553356
-13553100
-13487819
-12304338
-13553355
-13553354
-14869735
-13487817
-13553097
-14869733
-13553094
-15591402
-15591401
-15591400
-12244718
-10987944
-14149874
-14215409
-12179179
-15591398
-13620703
-15591397
-13620702
-15591396
-15591395
-14937334
-14937076
-14937332
-14937331
-14937075
-12966637
-14342621
-15658998
-14342618
-11055542
-15658997
-14342616
-14342615
-15658996
-14342614
-15658995
-12371920
-15658994
-12966623
-14342612
-15658993
-15658992
-13688298
-9551342
-15658991
-13688297
-15658988
-15658989
-14342607
-15064283
-15064277
-11777202
-15064275
-15658979
-11063533
-13033970
-13033969
-13093576
-13033967
-11777194
-13815503
-15131882
-15131880
-15131879
-16382205
-15131878
-16382204
-15131877
-15131876
-16382203
-13755886
-15131874
-16382202
-10528418
-16382201
-16382200
-11844797
-16382199
-15191222
-12506863
-11250090
-12566469
-12506860
-9811430
-13882848
-12506859
-9684456
-12566464
-11317702
-15191212
-15199478
-12566461
-13882840
-15199220
-12566459
-13882838
-15199219
-15199475
-15199474
-15199218
-13882837
-15199473
-15199216
-13228777
-15199215
-12566452
-15199214
-15258822
-15258820
-15199211
-15199210
-15921140
-15921139
-15921138
-15921137
-11317680
-10395036
-15921134
-13950439
-15326421
-13355727
-13355726
-15326420
-14672105
-13355724
-13355723
-13355722
-15326416
-15326415
-13355719
-14672100
-13355718
-14672099
-13296110
-14672097
-14672096
-10790316
-14672093
-14672091
-15394023
-15394022
-9211274
-15394019
-15394018
-10790561
-10798573
-15394014
-12106939
-14739699
-13423316
-14739696
-10798565
-13423314
-12828608
-12769000
-15003127
-14739693
-11393009
-15527158
-14144983
-15526899
-15461619
-15461363
-15527155
-14144981
-15461362
-15527154
-15461618
-13556461
-15526898
-11645374
-14144980
-15527153
-15526897
-15461361
-15461617
-15461616
-15527152
-15461360
-15526896
-16381946
-15527151
-15461359
-15526895
-15461615
-15461614
-14210513
-15527150
-16381945
-15526894
-15461358
-15461613
-15461357
-15527148
-15527149
-15526893
-16381944
-15461356
-15526892
-15461612
-14144974
-15527147
-15461611
-15526891
-16381943
-15461355
-15526890
-14085620
-15526889
-15461608
-12239814
-15526888
-15461351
-15461350
-15527142
-12114921
-11645360
-12174272
-12961739
-11645357
-14278119
-12836592
-12961736
-14278116
-10931433
-12902126
-10141159
-12961733
-12836588
-12961730
-14278110
-11520202
-11653356
-14999782
-11653353
-14999779
-13029340
-14999776
-14345714
-12375021
-14345712
-12434623
-14345708
-13751001
-10208750
-15721694
-12434619
-10208747
-12434617
-13750998
-13096685
-13750997
-13096684
-15067376
-13750995
-15067375
-13750993
-15721686
-15067374
-13750992
-15126980
-15067373
-15067372
-13750990
-13750988
-15789044
-15789298
-15789297
-15126973
-15789296
-15789295
-10471918
-15789294
-15789038
-15789292
-15789293
-15789036
-15789037
-12501961
-15789035
-15789290
-15789034
-15789289
-15789033
-14413299
-15789032
-11185575
-11193579
-14540261
-14540260
-13164268
-14540257
-13223875
-14540256
-14540255
-14540254
-16381690
-16381689
-14540253
-12569559
-14540252
-16381688
-14540251
-15856630
-14540250
-15856629
-13886192
-13885935
-15856628
-13886190
-15856626
-13886189
-13885932
-13885930
-9814510
-9814508
-15856622
-9814507
-14607858
-15261915
-14607857
-15261914
-14607856
-11380133
-11974838
-15261913
-14607854
-14607852
-11915481
-10263703
-11261168
-12696762
-14013142
-12637153
-14013139
-15329520
-15329519
-15329518
-15329516
-15329517
-11982833
-15329515
-15329514
-15329513
-15329511
-11447728
-9882097
-15389112
-14675446
-14675445
-12764360
-14734797
-14080740
-14675444
-14734796
-10734056
-12764102
-14080737
-12704749
-12764355
-10009317
-14080735
-12764354
-15987960
-12764098
-14080734
-15987959
-12764352
-14080732
-11455724
-12764093
-15397110
-14080730
-15397109
-13486024
-15456717
-15397108
-11455720
-13426413
-15456714
-13426412
-13426411
-12764086
-12897240
-12897238
-10272488
-14802395
-16118774
-11580855
-16118773
-14213872
-14148079
-9354983
-16118772
-14213871
-14213870
-14148078
-16118771
-16118770
-14213868
-14148076
-14148075
-14213867
-12831693
-10801648
-10076652
-12302521
-14213861
-13619153
-14935534
-14935532
-13619151
-14935531
-14935530
-13619149
-14935529
-13619147
-14935528
-10340081
-15657195
-12310767
-15657193
-14281203
-15657192
-15657191
-14281201
-15657190
-13686495
-15657189
-12370113
-11053732
-15657188
-15657187
-15003126
-13091785
-15062478
-15003125
-13686489
-15003124
-14408419
-15003123
-13092036
-13091781
-15003122
-13092037
-14408417
-13032428
-13092035
-15062472
-13686482
-14408414
-13092033
-14408413
-13032424
-13092031
-14408412
-14408411
-15724790
-14408410
-15724789
-10526629
-14408407
-15724788
-15724787
-15724786
-15724785
-15724784
-14408402
-15724783
-11843002
-15724782
-15130072
-14476014
-9673363
-11842995
-14476013
-15987704
-14476011
-14475755
-15987703
-14475753
-11842991
-10594224
-15197679
-15197676
-15197674
-11850991
-15197672
-15197671
-11850988
-15197670
-10594214
-11850987
-16580350
-15197669
-16580349
-11850985
-16580348
-15197667
-15257274
-15257273
-15197664
-10602220
-14543349
-12572655
-15257268
-12572652
-15257011
-12632258
-15257265
-15257009
-11383496
-12572649
-12632253
-15265269
-13948632
-15265268
-15265267
-13948630
-13948629
-15265266
-13294571
-15265265
-13294570
-12632246
-15265263
-13294569
-13294568
-11383479
-15986933
-15986931
-15986930
-12699855
-15986929
-15986928
-14016234
-9944812
-10669549
-14016230
-13421523
-12105141
-14738158
-15392213
-14737901
-14738157
-13421518
-13421517
-14737897
-15392210
-14738153
-13421515
-14738152
-14737896
-14738151
-13421513
-14737893
-13421512
-14737892
-13421511
-14737890
-14737891
-13362156
-14738144
-14738143
-14737887
-15459818
-15459816
-12113132
-9290474
-15459815
-14083825
-12113131
-14738138
-15525350
-13489119
-15459813
-14738135
-12238273
-15525348
-15525347
-15459810
-15459811
-15525346
-15525345
-12238270
-15987448
-12238269
-15987447
-14805493
-10921887
-15459806
-14805492
-10012396
-12238265
-10012395
-12172729
-13489109
-14805490
-14871026
-12834796
-10012394
-10929895
-13554644
-14805489
-14871025
-12238263
-12900331
-13489107
-13554643
-14805488
-12900586
-12900330
-12835049
-14805487
-12835048
-14805486
-12959935
-14276316
-12835045
-14276313
-11651561
-16580096
-12834787
-15592948
-15592947
-16580094
-15592946
-16580093
-15592945
-13622250
-16580092
-15592944
-10989231
-16580091
-15592943
-9485293
-16580090
-15592942
-15592940
-15592941
-15592939
-15592937
-11711158
-12305862
-14343916
-10997233
-14343912
-10997230
-11711150
-14998225
-10206956
-10997228
-11711147
-10206953
-14343907
-13027526
-13027524
-12967916
-12967915
-11719151
-16250614
-11719149
-11719146
-15065829
-15065828
-10470127
-15065568
-10470125
-15065823
-10462109
-12440811
-14411505
-12500418
-14411504
-14411502
-12500415
-12500414
-12500413
-12500411
-13816791
-13162733
-13816789
-15133170
-15133169
-15133168
-13816786
-15133167
-15133166
-13162727
-9870230
-15192770
-13757172
-15855089
-11913701
-15855088
-15855087
-11251374
-15855086
-10537708
-15855085
-15987191
-15855082
-14479092
-14479091
-11318986
-11251365
-15260372
-13289675
-11259629
-15260368
-11259371
-14606054
-13230064
-13289672
-14606052
-16579840
-12040652
-14606051
-16579839
-12040651
-13230060
-14606049
-16579838
-13289668
-12040650
-13230059
-16579837
-13289667
-14606048
-16579836
-14606046
-16579835
-14606045
-16579834
-14606044
-16579832
-14606043
-15922422
-14606040
-13951984
-15922420
-13951983
-15922418
-15327969
-11981287
-15327968
-15922416
-15327711
-15327967
-15327966
-15327965
-14673651
-12702958
-13357270
-15327964
-14673650
-15327707
-12702956
-14673649
-9880297
-15327704
-14673648
-13357263
-14078935
-14078934
-15395312
-15395311
-14078929
-15395310
-15395308
-15395309
-15395307
-15395306
-14019316
-15395305
-12048878
-14019314
-14019313
-10791847
-15454910
-15395300
-9353184
-9607575
-14146534
-15134967
-16381433
-14146532
-14741235
-14741234
-14212064
-12895682
-12895681
-12895680
-12830143
-11521772
-14212059
-14146523
-15528438
-11521771
-12830141
-14212057
-15528437
-15462901
-11521514
-15528436
-13557743
-13492207
-13492206
-11521767
-15462897
-14933726
-13492200
-14279665
-14279664
-12368572
-14279656
-15655645
-15001331
-12368566
-15001327
-13684946
-13684945
-16579582
-15001326
-13684944
-15001324
-15001325
-16579581
-16579580
-13684942
-16579579
-13684941
-16579578
-15001321
-16579577
-15001319
-15001318
-13684937
-15722988
-15722986
-12376559
-11119529
-14346995
-15722984
-13752289
-12376557
-15722982
-15722981
-13752286
-15722980
-11187140
-15068918
-15068917
-15128269
-15068916
-16448246
-15068915
-13752534
-14474210
-15068914
-13157828
-15128266
-14474208
-13098219
-10465201
-14474207
-14474206
-14474205
-11849198
-13752270
-15790582
-14474202
